timestamp,pci,cell_type,nof_ue,dl_brate,ul_brate,dl_nof_ok,dl_nof_nok,ul_nof_ok,ul_nof_nok,dl_mcs,ul_mcs,dl_prb,ul_prb,pusch_snr_db,pucch_snr_db,anomaly_label
2026-08-01T03:29:29,PCI_4,TDD,15,53944749.0,21767094.0,1133,23,991,11,14.0,13.0,35,28,17.7,19.67,Normal
2026-08-01T03:30:29,PCI_1,TDD,8,55410155.0,21422988.0,1096,21,953,10,14.0,13.0,35,28,18.02,19.48,Normal
2026-08-01T03:30:29,PCI_2,TDD,15,55140571.0,21892489.0,1151,22,706,10,14.0,13.0,35,28,18.24,20.04,Normal
2026-08-01T03:30:29,PCI_3,TDD,20,54891105.0,21831850.0,957,22,713,12,14.0,13.0,35,28,18.09,19.86,Normal
2026-08-01T03:30:29,PCI_4,TDD,7,54574210.0,21335775.0,1027,20,776,15,14.0,13.0,35,28,17.97,19.95,Normal
2026-08-01T03:31:29,PCI_1,TDD,14,56058774.0,21785980.0,1068,16,804,11,14.0,13.0,35,28,17.92,20.21,Normal
2026-08-01T03:31:29,PCI_2,TDD,11,56440466.0,22290837.0,1087,24,780,10,14.0,13.0,35,28,18.07,19.7,Normal
2026-08-01T03:31:29,PCI_3,TDD,4,55173127.0,21717671.0,1044,20,710,12,14.0,13.0,35,28,17.98,19.93,Normal
2026-08-01T03:31:29,PCI_4,TDD,10,53297871.0,21492127.0,903,17,705,15,14.0,13.0,35,28,17.51,19.75,Normal
2026-08-01T03:32:29,PCI_1,TDD,3,54354482.0,22109119.0,1185,15,786,13,14.0,13.0,35,28,17.76,19.56,Normal
2026-08-01T03:32:29,PCI_2,TDD,4,53613677.0,22596192.0,953,18,962,12,14.0,13.0,35,28,18.38,19.93,Normal
2026-08-01T03:32:29,PCI_3,TDD,14,54925911.0,22303622.0,1179,18,813,14,14.0,13.0,35,28,17.99,20.28,Normal
2026-08-01T03:32:29,PCI_4,TDD,10,54887676.0,22147253.0,1156,24,769,12,14.0,13.0,35,28,17.65,20.11,Normal
2026-08-01T03:33:29,PCI_1,TDD,8,57095980.0,21489155.0,984,19,779,12,14.0,13.0,35,28,17.72,20.07,Normal
2026-08-01T03:33:29,PCI_2,TDD,2,53982950.0,21907450.0,914,16,798,17,14.0,13.0,35,28,18.08,20.31,Normal
2026-08-01T03:33:29,PCI_3,TDD,15,55533938.0,21739516.0,915,23,882,17,14.0,13.0,35,28,18.32,19.84,Normal
2026-08-01T03:33:29,PCI_4,TDD,7,55164758.0,22348323.0,1188,15,908,11,14.0,13.0,35,28,18.25,19.58,Normal
2026-08-01T03:34:29,PCI_1,TDD,6,55703567.0,21383849.0,1069,21,932,12,14.0,13.0,35,28,18.02,19.78,Normal
2026-08-01T03:34:29,PCI_2,TDD,2,54926331.0,21367317.0,935,19,770,10,14.0,13.0,35,28,18.0,20.15,Normal
2026-08-01T03:34:29,PCI_3,TDD,18,54609262.0,22226194.0,1194,15,965,15,14.0,13.0,35,28,18.07,20.33,Normal
2026-08-01T03:34:29,PCI_4,TDD,2,55138354.0,22174321.0,1058,18,822,10,14.0,13.0,35,28,18.19,19.81,Normal
2026-08-01T03:35:29,PCI_1,TDD,2,53533018.0,22248925.0,1177,21,893,12,14.0,13.0,35,28,17.97,19.5,Normal
2026-08-01T03:35:29,PCI_2,TDD,2,55986671.0,22370012.0,1073,18,886,17,14.0,13.0,35,28,17.45,19.95,Normal
2026-08-01T03:35:29,PCI_3,TDD,13,55357675.0,21854350.0,971,22,786,12,14.0,13.0,35,28,18.51,20.43,Normal
2026-08-01T03:35:29,PCI_4,TDD,9,56994611.0,21694614.0,1082,22,776,11,14.0,13.0,35,28,18.34,20.56,Normal
2026-08-01T03:36:29,PCI_1,TDD,10,54594053.0,22228133.0,994,22,979,16,14.0,13.0,35,28,18.08,20.57,Normal
2026-08-01T03:36:29,PCI_2,TDD,23,54669608.0,21788128.0,1135,21,831,13,14.0,13.0,35,28,18.65,19.74,Normal
2026-08-01T03:36:29,PCI_3,TDD,10,53884681.0,20916289.0,1150,16,909,10,14.0,13.0,35,28,18.3,19.75,Normal
2026-08-01T03:36:29,PCI_4,TDD,3,53867303.0,22051009.0,1099,15,973,16,14.0,13.0,35,28,18.7,20.2,Normal
2026-08-01T03:37:29,PCI_1,TDD,18,54917037.0,21378942.0,1034,17,864,16,14.0,13.0,35,28,18.21,19.91,Normal
2026-08-01T03:37:29,PCI_2,TDD,18,53419729.0,22260345.0,969,18,795,15,14.0,13.0,35,28,17.57,19.63,Normal
2026-08-01T03:37:29,PCI_3,TDD,22,55202733.0,22475738.0,1021,24,870,12,14.0,13.0,35,28,18.06,20.04,Normal
2026-08-01T03:37:29,PCI_4,TDD,5,55308143.0,21504088.0,1113,21,952,12,14.0,13.0,35,28,17.61,19.98,Normal
2026-08-01T03:38:29,PCI_1,TDD,21,56041750.0,20807671.0,1161,24,970,10,14.0,13.0,35,28,17.96,20.57,Normal
2026-08-01T03:38:29,PCI_2,TDD,4,53505716.0,21408030.0,1085,19,799,17,14.0,13.0,35,28,18.2,20.27,Normal
2026-08-01T03:38:29,PCI_3,TDD,20,55202591.0,21095450.0,1163,18,954,12,14.0,13.0,35,28,17.88,20.47,Normal
2026-08-01T03:38:29,PCI_4,TDD,5,54416110.0,21565445.0,951,17,832,15,14.0,13.0,35,28,17.31,20.27,Normal
2026-08-01T03:39:29,PCI_1,TDD,3,55272926.0,22064993.0,927,24,788,13,14.0,13.0,35,28,17.44,20.43,Normal
2026-08-01T03:39:29,PCI_2,TDD,1,55868382.0,22465464.0,1194,22,890,13,14.0,13.0,35,28,17.8,20.01,Normal
2026-08-01T03:39:29,PCI_3,TDD,9,55047426.0,22832895.0,1151,18,782,15,14.0,13.0,35,28,17.91,19.8,Normal
2026-08-01T03:39:29,PCI_4,TDD,17,55950753.0,22104414.0,1000,18,987,10,14.0,13.0,35,28,17.74,20.09,Normal
2026-08-01T03:40:29,PCI_1,TDD,7,55469926.0,22321553.0,1122,18,774,17,14.0,13.0,35,28,17.75,20.26,Normal
2026-08-01T03:40:29,PCI_2,TDD,2,53388285.0,20991934.0,919,15,873,11,14.0,13.0,35,28,18.17,20.0,Normal
2026-08-01T03:40:29,PCI_3,TDD,17,54653203.0,22379054.0,1031,19,780,15,14.0,13.0,35,28,18.5,19.92,Normal
2026-08-01T03:40:29,PCI_4,TDD,12,55630251.0,22065215.0,1155,23,702,10,14.0,13.0,35,28,18.68,20.01,Normal
2026-08-01T03:41:29,PCI_1,TDD,12,54369375.0,21630789.0,989,16,716,17,14.0,13.0,35,28,17.98,20.09,Normal
2026-08-01T03:41:29,PCI_2,TDD,23,54498066.0,22093600.0,951,18,767,15,14.0,13.0,35,28,17.61,20.16,Normal
2026-08-01T03:41:29,PCI_3,TDD,7,56858884.0,22015298.0,1011,16,828,15,14.0,13.0,35,28,18.07,19.7,Normal
2026-08-01T03:41:29,PCI_4,TDD,17,54493104.0,22359006.0,1093,20,915,11,14.0,13.0,35,28,17.27,19.64,Normal
2026-08-01T03:42:29,PCI_1,TDD,8,54383449.0,21716856.0,1028,18,770,16,14.0,13.0,35,28,17.65,20.25,Normal
2026-08-01T03:42:29,PCI_2,TDD,5,56121348.0,22172248.0,1197,20,833,13,14.0,13.0,35,28,18.15,20.36,Normal
2026-08-01T03:42:29,PCI_3,TDD,16,55668635.0,22188623.0,1081,21,780,10,14.0,13.0,35,28,17.91,20.0,Normal
2026-08-01T03:42:29,PCI_4,TDD,21,54955980.0,22916165.0,1133,15,935,10,14.0,13.0,35,28,17.52,19.92,Normal
2026-08-01T03:43:29,PCI_1,TDD,10,53348452.0,22674742.0,1191,19,995,17,14.0,13.0,35,28,18.15,19.63,Normal
2026-08-01T03:43:29,PCI_2,TDD,10,54799533.0,21735100.0,989,15,879,12,14.0,13.0,35,28,17.66,19.88,Normal
2026-08-01T03:43:29,PCI_3,TDD,4,54929216.0,22349599.0,1195,22,951,13,14.0,13.0,35,28,17.85,19.59,Normal
2026-08-01T03:43:29,PCI_4,TDD,14,55803286.0,21654913.0,1185,24,703,11,14.0,13.0,35,28,18.27,19.64,Normal
2026-08-01T03:44:29,PCI_1,TDD,22,55723476.0,22288526.0,1149,19,979,13,14.0,13.0,35,28,17.9,20.08,Normal
2026-08-01T03:44:29,PCI_2,TDD,2,59061606.0,22329089.0,1020,15,820,15,14.0,13.0,35,28,18.01,19.68,Normal
2026-08-01T03:44:29,PCI_3,TDD,11,54148547.0,22156347.0,1117,15,979,17,14.0,13.0,35,28,17.62,20.45,Normal
2026-08-01T03:44:29,PCI_4,TDD,24,54383788.0,21698392.0,968,20,978,11,14.0,13.0,35,28,17.59,19.56,Normal
2026-08-01T03:45:29,PCI_1,TDD,19,55306285.0,22110214.0,1124,15,749,17,14.0,13.0,35,28,17.82,20.09,Normal
2026-08-01T03:45:29,PCI_2,TDD,13,56281180.0,21744515.0,946,21,898,12,14.0,13.0,35,28,17.89,20.4,Normal
2026-08-01T03:45:29,PCI_3,TDD,9,54526038.0,22094542.0,998,16,911,12,14.0,13.0,35,28,18.35,19.73,Normal
2026-08-01T03:45:29,PCI_4,TDD,14,55385991.0,21909604.0,1197,19,821,12,14.0,13.0,35,28,17.89,20.3,Normal
2026-08-01T03:46:29,PCI_1,TDD,9,55172599.0,21305287.0,1192,17,904,10,14.0,13.0,35,28,17.76,19.6,Normal
2026-08-01T03:46:29,PCI_2,TDD,24,55484971.0,22377496.0,1162,23,895,14,14.0,13.0,35,28,17.91,19.65,Normal
2026-08-01T03:46:29,PCI_3,TDD,15,53015812.0,22342770.0,1011,17,954,11,14.0,13.0,35,28,18.18,20.28,Normal
2026-08-01T03:46:29,PCI_4,TDD,14,55524511.0,21592720.0,1023,22,783,16,14.0,13.0,35,28,17.78,19.57,Normal
2026-08-01T03:47:29,PCI_1,TDD,9,55411625.0,21394403.0,1032,17,920,14,14.0,13.0,35,28,17.66,19.82,Normal
2026-08-01T03:47:29,PCI_2,TDD,4,52801198.0,21346366.0,1062,19,948,11,14.0,13.0,35,28,18.11,20.26,Normal
2026-08-01T03:47:29,PCI_3,TDD,23,55756666.0,21781773.0,1134,22,843,15,14.0,13.0,35,28,17.82,20.14,Normal
2026-08-01T03:47:29,PCI_4,TDD,11,54377520.0,21918267.0,910,21,702,14,14.0,13.0,35,28,17.97,19.58,Normal
2026-08-01T03:48:29,PCI_1,TDD,14,53362739.0,22477652.0,1101,19,880,13,14.0,13.0,35,28,18.07,19.95,Normal
2026-08-01T03:48:29,PCI_2,TDD,8,54555310.0,21864003.0,1007,16,992,15,14.0,13.0,35,28,17.91,20.55,Normal
2026-08-01T03:48:29,PCI_3,TDD,17,54623317.0,21624962.0,1182,19,829,10,14.0,13.0,35,28,17.99,20.05,Normal
2026-08-01T03:48:29,PCI_4,TDD,16,55397336.0,21627522.0,933,18,830,12,14.0,13.0,35,28,17.94,19.84,Normal
2026-08-01T03:49:29,PCI_1,TDD,18,53437466.0,22639157.0,989,21,813,16,14.0,13.0,35,28,17.88,20.44,Normal
2026-08-01T03:49:29,PCI_2,TDD,16,56051246.0,22009726.0,1156,24,907,13,14.0,13.0,35,28,17.74,20.19,Normal
2026-08-01T03:49:29,PCI_3,TDD,6,52954923.0,21883318.0,994,21,941,15,14.0,13.0,35,28,18.31,19.61,Normal
2026-08-01T03:49:29,PCI_4,TDD,5,54084396.0,22698131.0,1165,21,926,11,14.0,13.0,35,28,18.35,20.22,Normal
2026-08-01T03:50:29,PCI_1,TDD,17,55349402.0,22103276.0,1006,19,737,16,14.0,13.0,35,28,17.73,19.84,Normal
2026-08-01T03:50:29,PCI_2,TDD,20,54635075.0,20782295.0,967,24,782,11,14.0,13.0,35,28,17.89,20.07,Normal
2026-08-01T03:50:29,PCI_3,TDD,19,54146969.0,22734186.0,920,20,969,12,14.0,13.0,35,28,17.79,20.21,Normal
2026-08-01T03:50:29,PCI_4,TDD,22,52459890.0,21560229.0,1168,21,994,17,14.0,13.0,35,28,18.12,19.89,Normal
2026-08-01T03:51:29,PCI_1,TDD,16,54521449.0,23069210.0,1193,19,750,17,14.0,13.0,35,28,17.93,19.95,Normal
2026-08-01T03:51:29,PCI_2,TDD,21,55541592.0,21989802.0,954,18,960,11,14.0,13.0,35,28,17.78,20.2,Normal
2026-08-01T03:51:29,PCI_3,TDD,22,54727333.0,21566927.0,1063,21,952,13,14.0,13.0,35,28,18.04,19.79,Normal
2026-08-01T03:51:29,PCI_4,TDD,21,56183786.0,22017927.0,1107,24,946,11,14.0,13.0,35,28,18.29,20.23,Normal
2026-08-01T03:52:29,PCI_1,TDD,12,54760933.0,22123694.0,1025,17,902,13,14.0,13.0,35,28,17.98,18.94,Normal
2026-08-01T03:52:29,PCI_2,TDD,21,54415615.0,22563840.0,1001,15,787,15,14.0,13.0,35,28,18.38,19.87,Normal
2026-08-01T03:52:29,PCI_3,TDD,24,55458993.0,21506791.0,1197,24,992,13,14.0,13.0,35,28,18.44,19.95,Normal
2026-08-01T03:52:29,PCI_4,TDD,9,56070431.0,22387862.0,919,22,977,15,14.0,13.0,35,28,18.37,20.17,Normal
2026-08-01T03:53:29,PCI_1,TDD,4,55875380.0,21796529.0,967,17,921,14,14.0,13.0,35,28,18.88,19.93,Normal
2026-08-01T03:53:29,PCI_2,TDD,21,54972074.0,21884878.0,993,23,912,17,14.0,13.0,35,28,18.13,20.25,Normal
2026-08-01T03:53:29,PCI_3,TDD,8,55431913.0,22421976.0,933,19,879,12,14.0,13.0,35,28,18.23,19.07,Normal
2026-08-01T03:53:29,PCI_4,TDD,13,55179086.0,22460717.0,978,20,707,13,14.0,13.0,35,28,18.19,19.96,Normal
2026-08-01T03:54:29,PCI_1,TDD,15,54387236.0,22152245.0,1093,19,925,14,14.0,13.0,35,28,18.47,20.1,Normal
2026-08-01T03:54:29,PCI_2,TDD,17,54886899.0,22525507.0,1043,23,883,17,14.0,13.0,35,28,18.14,19.92,Normal
2026-08-01T03:54:29,PCI_3,TDD,3,55105141.0,22150504.0,1038,19,944,15,14.0,13.0,35,28,18.08,19.9,Normal
2026-08-01T03:54:29,PCI_4,TDD,2,53741116.0,22650455.0,1148,20,796,17,14.0,13.0,35,28,17.93,19.99,Normal
2026-08-01T03:55:29,PCI_1,TDD,16,55022711.0,22032562.0,1140,20,704,12,14.0,13.0,35,28,17.76,20.28,Normal
2026-08-01T03:55:29,PCI_2,TDD,2,53938475.0,22496062.0,1073,23,856,13,14.0,13.0,35,28,17.96,19.8,Normal
2026-08-01T03:55:29,PCI_3,TDD,17,55076872.0,20892423.0,1193,18,783,12,14.0,13.0,35,28,17.86,19.81,Normal
2026-08-01T03:55:29,PCI_4,TDD,23,56608911.0,21703983.0,936,24,994,11,14.0,13.0,35,28,17.38,19.29,Normal
2026-08-01T03:56:29,PCI_1,TDD,4,54352672.0,21626051.0,1027,21,958,17,14.0,13.0,35,28,17.67,20.41,Normal
2026-08-01T03:56:29,PCI_2,TDD,15,52649707.0,22422217.0,1096,16,776,16,14.0,13.0,35,28,17.89,19.93,Normal
2026-08-01T03:56:29,PCI_3,TDD,2,56161993.0,21997504.0,1057,23,959,12,14.0,13.0,35,28,17.77,20.15,Normal
2026-08-01T03:56:29,PCI_4,TDD,17,55062734.0,22304949.0,1086,16,715,16,14.0,13.0,35,28,18.17,19.92,Normal
2026-08-01T03:57:29,PCI_1,TDD,10,55616206.0,21524827.0,935,18,868,10,14.0,13.0,35,28,18.03,20.12,Normal
2026-08-01T03:57:29,PCI_2,TDD,23,54058745.0,22365325.0,1021,23,943,12,14.0,13.0,35,28,17.78,20.13,Normal
2026-08-01T03:57:29,PCI_3,TDD,13,53393107.0,22065506.0,1198,22,800,12,14.0,13.0,35,28,18.31,19.92,Normal
2026-08-01T03:57:29,PCI_4,TDD,5,54746112.0,21747696.0,910,21,960,13,14.0,13.0,35,28,17.93,20.02,Normal
2026-08-01T03:58:29,PCI_1,TDD,3,54708665.0,22037681.0,947,16,822,11,14.0,13.0,35,28,18.12,19.52,Normal
2026-08-01T03:58:29,PCI_2,TDD,16,54736678.0,21877348.0,988,16,727,11,14.0,13.0,35,28,17.74,20.21,Normal
2026-08-01T03:58:29,PCI_3,TDD,15,55027513.0,21444072.0,1102,18,749,13,14.0,13.0,35,28,18.52,19.87,Normal
2026-08-01T03:58:29,PCI_4,TDD,4,54957488.0,22781701.0,1066,22,892,15,14.0,13.0,35,28,18.07,20.26,Normal
2026-08-01T03:59:29,PCI_1,TDD,2,56706153.0,22352665.0,1140,18,921,17,14.0,13.0,35,28,18.29,19.75,Normal
2026-08-01T03:59:29,PCI_2,TDD,4,57300810.0,22292439.0,998,23,703,10,14.0,13.0,35,28,17.93,20.06,Normal
2026-08-01T03:59:29,PCI_3,TDD,21,55600409.0,22618062.0,1101,19,724,14,14.0,13.0,35,28,18.45,19.64,Normal
2026-08-01T03:59:29,PCI_4,TDD,2,56462840.0,22336425.0,941,24,908,17,14.0,13.0,35,28,17.69,19.92,Normal
2026-08-01T04:00:29,PCI_1,TDD,3,54923295.0,22162224.0,1171,23,906,10,14.0,13.0,35,28,17.46,20.24,Normal
2026-08-01T04:00:29,PCI_2,TDD,13,54252007.0,21711583.0,917,19,937,10,14.0,13.0,35,28,18.08,20.03,Normal
2026-08-01T04:00:29,PCI_3,TDD,9,56325482.0,21650489.0,1042,23,777,10,14.0,13.0,35,28,17.81,20.52,Normal
2026-08-01T04:00:29,PCI_4,TDD,4,56398839.0,22809311.0,930,22,920,15,14.0,13.0,35,28,17.84,19.93,Normal
2026-08-01T04:01:29,PCI_1,TDD,12,54042137.0,21809404.0,1058,20,965,10,14.0,13.0,35,28,18.26,19.87,Normal
2026-08-01T04:01:29,PCI_2,TDD,14,56504376.0,20838882.0,1020,18,916,17,14.0,13.0,35,28,17.81,20.17,Normal
2026-08-01T04:01:29,PCI_3,TDD,17,56272327.0,21580125.0,913,21,919,16,14.0,13.0,35,28,18.07,19.67,Normal
2026-08-01T04:01:29,PCI_4,TDD,15,56385694.0,22245330.0,1076,22,816,11,14.0,13.0,35,28,18.41,20.2,Normal
2026-08-01T04:02:29,PCI_1,TDD,1,55508884.0,21286884.0,907,20,994,16,14.0,13.0,35,28,18.41,20.03,Normal
2026-08-01T04:02:29,PCI_2,TDD,15,55319177.0,21846530.0,1031,15,796,10,14.0,13.0,35,28,18.03,19.37,Normal
2026-08-01T04:02:29,PCI_3,TDD,6,52836859.0,21529325.0,1126,20,760,16,14.0,13.0,35,28,17.76,20.17,Normal
2026-08-01T04:02:29,PCI_4,TDD,1,57225589.0,22281890.0,1108,22,753,12,14.0,13.0,35,28,18.59,19.7,Normal
2026-08-01T04:03:29,PCI_1,TDD,8,55596321.0,22347847.0,959,20,719,14,14.0,13.0,35,28,17.53,19.66,Normal
2026-08-01T04:03:29,PCI_2,TDD,16,54055932.0,21285335.0,914,17,885,17,14.0,13.0,35,28,18.03,20.17,Normal
2026-08-01T04:03:29,PCI_3,TDD,9,55022242.0,21891098.0,1046,23,726,15,14.0,13.0,35,28,17.79,20.25,Normal
2026-08-01T04:03:29,PCI_4,TDD,8,56998801.0,22876351.0,985,15,848,17,14.0,13.0,35,28,17.88,19.97,Normal
2026-08-01T04:04:29,PCI_1,TDD,18,55409721.0,22028571.0,1097,24,728,10,14.0,13.0,35,28,17.79,19.93,Normal
2026-08-01T04:04:29,PCI_2,TDD,8,57289923.0,22757676.0,1077,16,722,11,14.0,13.0,35,28,18.37,20.09,Normal
2026-08-01T04:04:29,PCI_3,TDD,6,56024205.0,22463151.0,1156,21,735,12,14.0,13.0,35,28,17.73,20.13,Normal
2026-08-01T04:04:29,PCI_4,TDD,14,55433812.0,22529386.0,1163,22,755,12,14.0,13.0,35,28,17.59,20.53,Normal
2026-08-01T04:05:29,PCI_1,TDD,17,54541249.0,21965498.0,918,22,953,16,14.0,13.0,35,28,18.3,19.89,Normal
2026-08-01T04:05:29,PCI_2,TDD,8,55142900.0,22580401.0,947,18,718,12,14.0,13.0,35,28,18.09,20.23,Normal
2026-08-01T04:05:29,PCI_3,TDD,20,55145701.0,21585436.0,1162,23,985,12,14.0,13.0,35,28,17.93,19.98,Normal
2026-08-01T04:05:29,PCI_4,TDD,11,54247247.0,21635159.0,1034,23,987,12,14.0,13.0,35,28,17.94,20.42,Normal
2026-08-01T04:06:29,PCI_1,TDD,4,54234988.0,22441190.0,1009,18,820,14,14.0,13.0,35,28,18.09,19.98,Normal
2026-08-01T04:06:29,PCI_2,TDD,19,56688459.0,22621142.0,1141,20,883,15,14.0,13.0,35,28,18.02,20.27,Normal
2026-08-01T04:06:29,PCI_3,TDD,20,54732098.0,21546382.0,1166,23,851,16,14.0,13.0,35,28,18.15,20.0,Normal
2026-08-01T04:06:29,PCI_4,TDD,1,55311499.0,21099161.0,1071,15,977,13,14.0,13.0,35,28,18.05,19.74,Normal
2026-08-01T04:07:29,PCI_1,TDD,21,53292201.0,22095328.0,1010,20,852,14,14.0,13.0,35,28,17.98,19.43,Normal
