timestamp,pci,cell_type,nof_ue,dl_brate,ul_brate,dl_nof_ok,dl_nof_nok,ul_nof_ok,ul_nof_nok,dl_mcs,ul_mcs,dl_prb,ul_prb,pusch_snr_db,pucch_snr_db,anomaly_label
2026-08-21T22:36:00,PCI_2,TDD,37,60818174.0,23838754.0,845,24,822,5,13.3,12.5,39,30,18.2,19.9,Normal
2026-08-21T22:36:00,PCI_3,TDD,40,60600403.0,24156504.0,1141,18,915,9,13.4,12.4,37,30,18.08,20.3,Normal
2026-08-21T22:36:00,PCI_4,TDD,38,60391459.0,23861425.0,947,5,863,17,13.3,12.5,37,30,17.61,19.34,Normal
2026-08-21T22:37:00,PCI_1,TDD,36,59951437.0,24629632.0,1033,20,847,10,13.4,12.8,39,29,17.28,20.79,Normal
2026-08-21T22:37:00,PCI_2,TDD,39,60326338.0,24285728.0,838,15,889,17,13.5,12.2,38,31,17.93,20.21,Normal
2026-08-21T22:37:00,PCI_3,TDD,45,60402858.0,24349437.0,931,14,655,9,14.0,12.7,38,30,17.39,19.45,Normal
2026-08-21T22:37:00,PCI_4,TDD,34,61864626.0,23874954.0,921,14,741,10,13.4,12.6,39,32,17.51,20.25,Normal
2026-08-21T22:38:00,PCI_1,TDD,38,60666284.0,24290233.0,1176,13,610,10,14.0,12.1,39,29,18.65,19.59,Normal
2026-08-21T22:38:00,PCI_2,TDD,38,61933389.0,25202726.0,1081,22,705,9,13.6,12.3,39,29,17.6,19.54,Normal
2026-08-21T22:38:00,PCI_3,TDD,33,61085678.0,25210825.0,1145,16,840,3,13.1,12.6,39,29,17.07,20.44,Normal
2026-08-21T22:38:00,PCI_4,TDD,34,62050178.0,24402558.0,1064,21,748,17,13.7,12.7,38,28,18.71,20.4,Normal
2026-08-21T22:39:00,PCI_1,TDD,35,62691918.0,24098390.0,1034,8,768,14,13.6,12.4,40,30,18.26,19.99,Normal
2026-08-21T22:39:00,PCI_2,TDD,39,60420359.0,24787391.0,908,24,878,11,13.4,12.1,38,30,18.69,20.62,Normal
2026-08-21T22:39:00,PCI_3,TDD,39,62601021.0,24310562.0,1184,10,753,11,13.5,13.0,37,32,17.44,20.21,Normal
2026-08-21T22:39:00,PCI_4,TDD,39,60050942.0,25028649.0,813,13,790,13,13.1,13.0,37,30,18.46,19.99,Normal
2026-08-21T22:40:00,PCI_1,TDD,39,60200057.0,23641046.0,891,23,815,11,13.3,12.7,38,28,17.85,20.14,Normal
2026-08-21T22:40:00,PCI_2,TDD,38,63226163.0,24347862.0,1148,19,678,15,14.0,12.4,39,28,18.42,19.95,Normal
2026-08-21T22:40:00,PCI_3,TDD,38,62397168.0,24142612.0,831,21,602,3,13.6,12.4,39,30,18.02,19.57,Normal
2026-08-21T22:40:00,PCI_4,TDD,38,61250234.0,24589107.0,1007,22,896,15,13.2,13.2,38,30,18.42,20.11,Normal
2026-08-21T22:41:00,PCI_1,TDD,32,60992440.0,23867410.0,1015,16,629,10,13.8,12.2,38,30,18.16,20.01,Normal
2026-08-21T22:41:00,PCI_2,TDD,44,61288222.0,25443784.0,1003,15,991,17,13.5,12.4,37,31,18.25,19.88,Normal
2026-08-21T22:41:00,PCI_3,TDD,44,62621989.0,25500363.0,1012,14,666,4,13.4,12.5,38,29,17.6,20.66,Normal
2026-08-21T22:41:00,PCI_4,TDD,40,60096764.0,25329909.0,861,24,752,17,13.6,12.3,38,30,18.06,19.42,Normal
2026-08-21T22:42:00,PCI_1,TDD,44,61276958.0,24523138.0,1156,11,656,15,13.2,12.4,37,31,18.0,20.05,Normal
2026-08-21T22:42:00,PCI_2,TDD,43,61099756.0,24478872.0,940,15,770,17,13.2,12.5,38,30,18.4,19.58,Normal
2026-08-21T22:42:00,PCI_3,TDD,43,61385736.0,24166138.0,1103,10,923,17,13.2,12.1,38,29,17.57,20.54,Normal
2026-08-21T22:42:00,PCI_4,TDD,38,62237628.0,24078197.0,1085,12,829,10,14.2,12.7,38,30,17.76,20.27,Normal
2026-08-21T22:43:00,PCI_1,TDD,38,61327447.0,24417194.0,1131,21,828,6,13.9,12.1,38,29,17.92,20.42,Normal
2026-08-21T22:43:00,PCI_2,TDD,36,61334345.0,24247223.0,825,19,812,13,13.7,12.5,39,29,18.08,20.58,Normal
2026-08-21T22:43:00,PCI_3,TDD,39,61371818.0,24580255.0,887,16,716,16,13.3,12.6,38,28,18.05,20.48,Normal
2026-08-21T22:43:00,PCI_4,TDD,45,62331119.0,25480687.0,984,5,870,7,13.7,12.4,40,31,17.98,19.86,Normal
2026-08-21T22:44:00,PCI_1,TDD,40,59295306.0,25521735.0,859,16,735,13,13.9,12.6,38,31,18.58,19.5,Normal
2026-08-21T22:44:00,PCI_2,TDD,41,63075555.0,24075873.0,1145,12,981,15,12.9,12.7,38,32,18.21,20.79,Normal
2026-08-21T22:44:00,PCI_3,TDD,39,61203467.0,24049188.0,996,18,813,5,13.2,12.7,37,31,17.73,19.51,Normal
2026-08-21T22:44:00,PCI_4,TDD,40,61684686.0,25008294.0,1034,24,730,16,13.2,12.5,40,30,18.19,19.42,Normal
2026-08-21T22:45:00,PCI_1,TDD,40,60975448.0,25048113.0,940,16,810,12,13.4,12.4,37,29,17.42,19.76,Normal
2026-08-21T22:45:00,PCI_2,TDD,41,61074903.0,25433511.0,939,6,737,8,13.5,12.5,39,29,18.49,19.76,Normal
2026-08-21T22:45:00,PCI_3,TDD,41,63228048.0,25340038.0,1176,24,863,14,13.7,12.4,39,30,18.67,20.03,Normal
2026-08-21T22:45:00,PCI_4,TDD,37,62293041.0,24284587.0,1117,8,654,10,13.5,12.8,40,29,17.14,20.81,Normal
2026-08-21T22:46:00,PCI_1,TDD,43,62548484.0,24865884.0,1106,17,842,8,14.0,12.7,40,31,18.79,20.36,Normal
2026-08-21T22:46:00,PCI_2,TDD,39,63317899.0,24742339.0,1080,5,994,9,13.7,12.4,40,30,18.63,20.18,Normal
2026-08-21T22:46:00,PCI_3,TDD,41,62232907.0,24840750.0,926,17,779,3,13.5,12.9,40,30,17.09,20.24,Normal
2026-08-21T22:46:00,PCI_4,TDD,42,63049807.0,25248514.0,930,24,851,7,13.8,12.5,39,31,17.72,19.75,Normal
2026-08-21T22:47:00,PCI_1,TDD,38,60223227.0,25179152.0,1013,12,844,12,13.9,12.1,38,31,17.98,19.93,Normal
2026-08-21T22:47:00,PCI_2,TDD,37,62477888.0,25278998.0,1146,11,674,11,13.6,12.6,39,30,18.23,20.22,Normal
2026-08-21T22:47:00,PCI_3,TDD,45,62094173.0,24016158.0,884,12,782,12,13.2,12.4,39,31,17.44,20.24,Normal
2026-08-21T22:47:00,PCI_4,TDD,42,61851581.0,25021443.0,1023,9,712,8,13.3,12.3,38,30,18.01,20.06,Normal
2026-08-21T22:48:00,PCI_1,TDD,41,64501404.0,24412109.0,993,19,757,3,13.6,12.1,38,34,18.34,19.64,Normal
2026-08-21T22:48:00,PCI_2,TDD,40,63602844.0,25080672.0,914,13,863,8,13.4,12.7,40,31,18.48,20.05,Normal
2026-08-21T22:48:00,PCI_3,TDD,42,62245166.0,24866090.0,943,9,725,3,13.6,12.4,38,30,18.14,20.01,Normal
2026-08-21T22:48:00,PCI_4,TDD,42,60626466.0,25692833.0,1156,7,753,10,13.4,12.4,39,30,18.62,20.55,Normal
2026-08-21T22:49:00,PCI_1,TDD,44,62152914.0,24736535.0,1182,7,667,4,13.6,12.6,39,30,18.24,19.75,Normal
2026-08-21T22:49:00,PCI_2,TDD,40,61550192.0,24295621.0,1183,6,982,4,13.3,12.9,40,29,17.77,19.92,Normal
2026-08-21T22:49:00,PCI_3,TDD,44,62818063.0,25100412.0,991,20,613,4,13.3,12.9,39,30,18.31,19.72,Normal
2026-08-21T22:49:00,PCI_4,TDD,38,62256768.0,24623900.0,879,17,907,17,13.0,12.4,38,29,17.97,19.65,Normal
2026-08-21T22:50:00,PCI_1,TDD,44,62098850.0,25154201.0,1124,15,905,6,13.5,12.1,39,30,18.22,19.63,Normal
2026-08-21T22:50:00,PCI_2,TDD,45,61041773.0,24526874.0,1011,8,679,4,14.0,12.5,39,32,18.74,19.88,Normal
2026-08-21T22:50:00,PCI_3,TDD,43,59822703.0,24304963.0,1093,16,886,12,13.6,12.8,39,29,17.8,19.61,Normal
2026-08-21T22:50:00,PCI_4,TDD,42,62266487.0,24712753.0,1093,22,661,13,13.9,12.2,41,30,18.03,20.47,Normal
2026-08-21T22:51:00,PCI_1,TDD,44,62670690.0,24629835.0,1001,10,892,11,13.6,12.7,40,32,18.27,19.42,Normal
2026-08-21T22:51:00,PCI_2,TDD,41,64411452.0,24773173.0,803,18,672,6,13.2,12.4,38,32,18.5,20.02,Normal
2026-08-21T22:51:00,PCI_3,TDD,41,63789362.0,24596711.0,942,13,769,7,13.2,12.4,40,32,18.16,19.66,Normal
2026-08-21T22:51:00,PCI_4,TDD,42,62298449.0,24935437.0,874,7,978,3,13.3,12.5,39,30,17.98,19.82,Normal
2026-08-21T22:52:00,PCI_1,TDD,40,62054526.0,24505724.0,946,16,777,5,13.6,12.4,41,31,17.99,19.51,Normal
2026-08-21T22:52:00,PCI_2,TDD,42,59774537.0,24369780.0,991,18,886,13,13.9,12.9,41,31,18.27,19.82,Normal
2026-08-21T22:52:00,PCI_3,TDD,43,64828476.0,24751232.0,849,10,692,5,13.9,13.0,41,30,17.59,19.81,Normal
2026-08-21T22:52:00,PCI_4,TDD,45,62137825.0,24959965.0,1045,19,803,17,13.9,12.4,40,29,18.21,20.25,Normal
2026-08-21T22:53:00,PCI_1,TDD,36,62476347.0,25068041.0,908,14,621,10,13.4,12.1,38,31,18.27,19.77,Normal
2026-08-21T22:53:00,PCI_2,TDD,46,62378303.0,25007237.0,1047,15,941,7,13.9,12.7,39,31,18.27,20.24,Normal
2026-08-21T22:53:00,PCI_3,TDD,42,61693355.0,24435419.0,961,7,990,16,13.4,12.5,37,29,17.68,20.03,Normal
2026-08-21T22:53:00,PCI_4,TDD,42,63115550.0,25069294.0,856,21,703,8,13.1,12.5,38,31,17.7,20.15,Normal
2026-08-21T22:54:00,PCI_1,TDD,36,63076216.0,25455318.0,1049,5,962,8,13.6,13.0,38,31,17.41,19.64,Normal
2026-08-21T22:54:00,PCI_2,TDD,37,61921250.0,23617083.0,814,7,805,17,13.2,12.4,39,32,18.37,19.3,Normal
2026-08-21T22:54:00,PCI_3,TDD,41,62209933.0,24369645.0,952,6,766,13,13.7,12.6,39,31,18.08,19.42,Normal
2026-08-21T22:54:00,PCI_4,TDD,43,63552064.0,24641802.0,1194,18,766,5,13.7,12.2,41,32,17.13,20.43,Normal
2026-08-21T22:55:00,PCI_1,TDD,47,61726632.0,24823199.0,1083,12,601,4,13.5,12.8,40,30,18.08,20.5,Normal
2026-08-21T22:55:00,PCI_2,TDD,36,61482418.0,25416943.0,987,6,625,6,13.6,12.9,38,30,17.77,19.74,Normal
2026-08-21T22:55:00,PCI_3,TDD,43,63637459.0,24635704.0,867,24,656,14,13.4,12.8,39,31,18.06,20.32,Normal
2026-08-21T22:55:00,PCI_4,TDD,41,61957419.0,25647474.0,1054,13,804,12,13.6,11.8,40,30,17.77,20.38,Normal
2026-08-21T22:56:00,PCI_1,TDD,34,62280130.0,25238090.0,952,15,998,17,13.4,12.5,40,32,17.47,19.92,Normal
2026-08-21T22:56:00,PCI_2,TDD,40,64181069.0,24933673.0,833,5,769,3,13.0,12.8,40,30,17.13,19.78,Normal
2026-08-21T22:56:00,PCI_3,TDD,44,61945914.0,24149973.0,1196,5,821,10,13.3,12.8,39,30,17.51,20.12,Normal
2026-08-21T22:56:00,PCI_4,TDD,43,63463515.0,24982843.0,905,19,694,9,12.7,12.6,40,29,18.17,20.19,Normal
2026-08-21T22:57:00,PCI_1,TDD,42,63177253.0,25399868.0,1118,16,942,8,13.3,12.1,41,31,18.62,20.17,Normal
2026-08-21T22:57:00,PCI_2,TDD,45,61454052.0,25004598.0,1012,6,758,15,13.4,12.3,39,31,17.44,20.64,Normal
2026-08-21T22:57:00,PCI_3,TDD,46,63227441.0,25240395.0,801,18,816,11,13.7,12.7,40,31,18.07,19.91,Normal
2026-08-21T22:57:00,PCI_4,TDD,45,63170282.0,24797770.0,1011,16,611,4,13.4,12.1,39,31,17.74,20.11,Normal
2026-08-21T22:58:00,PCI_1,TDD,36,63481457.0,24856985.0,904,7,991,8,13.4,12.5,40,31,17.99,20.54,Normal
2026-08-21T22:58:00,PCI_2,TDD,47,63507199.0,24242752.0,1010,18,882,6,13.7,12.2,41,31,17.53,20.79,Normal
2026-08-21T22:58:00,PCI_3,TDD,44,62420033.0,25113647.0,945,24,885,6,13.2,12.4,38,31,18.37,20.1,Normal
2026-08-21T22:58:00,PCI_4,TDD,44,62297968.0,25509400.0,1056,24,921,5,14.1,12.5,39,30,17.97,19.84,Normal
2026-08-21T22:59:00,PCI_1,TDD,40,62245039.0,25832874.0,1075,22,880,11,13.9,12.7,40,31,17.89,19.93,Normal
2026-08-21T22:59:00,PCI_2,TDD,44,63232230.0,24326004.0,972,23,701,7,13.8,11.9,39,31,17.85,19.81,Normal
2026-08-21T22:59:00,PCI_3,TDD,50,63585930.0,24964375.0,933,13,841,13,13.8,12.1,40,31,17.67,20.18,Normal
2026-08-21T22:59:00,PCI_4,TDD,48,62783582.0,24227549.0,801,18,710,4,13.5,12.5,37,30,18.25,19.78,Normal
2026-08-21T23:00:00,PCI_1,TDD,45,63237831.0,24808241.0,925,20,678,14,13.2,12.3,41,30,18.43,19.95,Normal
2026-08-21T23:00:00,PCI_2,TDD,51,63216741.0,25819744.0,1074,21,877,11,13.5,12.1,41,30,17.92,19.75,Normal
2026-08-21T23:00:00,PCI_3,TDD,44,63539291.0,25143077.0,850,15,709,17,13.0,12.6,38,30,18.2,20.1,Normal
2026-08-21T23:00:00,PCI_4,TDD,43,61868833.0,25573788.0,983,6,964,11,13.3,12.9,41,32,17.8,20.26,Normal
2026-08-21T23:01:00,PCI_1,TDD,37,62788257.0,25281613.0,1118,19,978,12,13.2,12.3,39,33,17.64,19.77,Normal
2026-08-21T23:01:00,PCI_2,TDD,43,62367162.0,24657504.0,973,18,949,9,13.5,12.1,41,32,17.48,20.07,Normal
2026-08-21T23:01:00,PCI_3,TDD,44,64708466.0,25127313.0,830,23,938,11,13.2,12.4,41,32,17.95,19.62,Normal
2026-08-21T23:01:00,PCI_4,TDD,42,64168606.0,25017826.0,820,10,722,12,13.3,12.7,40,32,17.18,20.18,Normal
2026-08-21T23:02:00,PCI_1,TDD,47,63795342.0,24620013.0,1152,5,714,9,13.6,11.9,39,31,17.99,20.12,Normal
2026-08-21T23:02:00,PCI_2,TDD,46,62631392.0,24301124.0,927,13,976,4,13.3,12.6,40,30,18.57,19.98,Normal
2026-08-21T23:02:00,PCI_3,TDD,46,63113141.0,25883832.0,953,12,854,3,13.8,12.5,39,31,17.56,21.02,Normal
2026-08-21T23:02:00,PCI_4,TDD,46,63440664.0,25174347.0,858,18,958,8,13.2,13.1,40,31,17.91,20.24,Normal
2026-08-21T23:03:00,PCI_1,TDD,44,61705836.0,25221962.0,1009,11,622,15,13.1,12.3,40,32,17.64,20.58,Normal
2026-08-21T23:03:00,PCI_2,TDD,48,63109559.0,24613867.0,808,21,880,14,13.1,12.6,39,32,18.05,20.15,Normal
2026-08-21T23:03:00,PCI_3,TDD,42,63970609.0,24987600.0,1005,16,905,6,13.2,12.6,37,32,18.56,20.01,Normal
2026-08-21T23:03:00,PCI_4,TDD,50,62193574.0,25298165.0,1158,19,891,8,13.8,12.4,41,31,18.83,20.85,Normal
2026-08-21T23:04:00,PCI_1,TDD,49,62150871.0,24679227.0,1176,5,633,10,13.4,12.5,41,32,17.05,19.92,Normal
2026-08-21T23:04:00,PCI_2,TDD,48,63914749.0,25532957.0,997,10,876,11,13.7,12.9,39,32,18.85,19.32,Normal
2026-08-21T23:04:00,PCI_3,TDD,46,63351470.0,25218186.0,839,16,858,16,13.2,12.2,41,30,17.86,19.51,Normal
2026-08-21T23:04:00,PCI_4,TDD,43,64211835.0,25305477.0,879,5,813,9,13.5,12.3,41,31,18.0,20.28,Normal
2026-08-21T23:05:00,PCI_1,TDD,43,64179252.0,25078128.0,924,18,630,12,14.0,12.2,41,31,17.41,19.75,Normal
2026-08-21T23:05:00,PCI_2,TDD,47,63416023.0,25128240.0,1149,7,996,6,14.0,12.3,40,31,17.47,20.32,Normal
2026-08-21T23:05:00,PCI_3,TDD,44,64266186.0,25909179.0,890,5,879,13,13.7,12.7,40,31,17.44,19.55,Normal
2026-08-21T23:05:00,PCI_4,TDD,45,63258051.0,24522359.0,1095,23,975,4,13.3,12.5,39,31,18.23,20.91,Normal
2026-08-21T23:06:00,PCI_1,TDD,43,61827127.0,25224679.0,965,5,767,8,13.3,11.9,39,31,18.69,19.78,Normal
2026-08-21T23:06:00,PCI_2,TDD,44,64592240.0,25034132.0,832,11,617,11,13.7,12.7,40,32,17.96,20.21,Normal
2026-08-21T23:06:00,PCI_3,TDD,45,62056779.0,25700417.0,855,24,930,6,13.9,12.1,40,31,18.66,19.99,Normal
2026-08-21T23:06:00,PCI_4,TDD,41,63362464.0,25568202.0,904,20,737,6,12.8,12.0,41,31,18.82,19.56,Normal
2026-08-21T23:07:00,PCI_1,TDD,45,64208888.0,25023375.0,1134,8,985,8,13.6,12.4,42,32,18.26,20.63,Normal
2026-08-21T23:07:00,PCI_2,TDD,44,64347776.0,25678029.0,1184,21,902,6,13.5,12.2,39,32,18.14,20.06,Normal
2026-08-21T23:07:00,PCI_3,TDD,46,63215980.0,25503389.0,1051,5,969,4,13.1,12.3,40,34,17.8,20.82,Normal
2026-08-21T23:07:00,PCI_4,TDD,47,63917282.0,26051643.0,1197,23,748,7,13.6,11.9,41,31,18.04,19.68,Normal
2026-08-21T23:08:00,PCI_1,TDD,47,61968444.0,25540147.0,1091,6,940,3,13.8,12.7,39,31,18.46,20.62,Normal
2026-08-21T23:08:00,PCI_2,TDD,42,64411113.0,25219336.0,862,21,665,13,13.8,12.8,39,32,18.09,20.05,Normal
2026-08-21T23:08:00,PCI_3,TDD,48,63869012.0,25887397.0,1029,11,867,10,13.1,12.6,39,31,18.66,19.81,Normal
2026-08-21T23:08:00,PCI_4,TDD,40,63142902.0,25648263.0,814,14,620,8,13.8,12.8,37,31,18.15,20.35,Normal
2026-08-21T23:09:00,PCI_1,TDD,46,63861879.0,25182241.0,1100,5,931,4,13.9,12.4,42,33,17.62,20.51,Normal
2026-08-21T23:09:00,PCI_2,TDD,45,64171730.0,24955787.0,1086,11,890,17,14.0,12.7,41,33,17.45,20.08,Normal
2026-08-21T23:09:00,PCI_3,TDD,46,65159590.0,25806993.0,1031,7,642,10,13.2,12.9,43,31,17.52,19.92,Normal
2026-08-21T23:09:00,PCI_4,TDD,48,64203131.0,25297211.0,818,22,711,13,13.7,12.5,42,36,17.48,19.75,Normal
2026-08-21T23:10:00,PCI_1,TDD,47,65604850.0,26154317.0,1054,13,748,13,13.9,12.5,40,30,17.31,20.28,Normal
2026-08-21T23:10:00,PCI_2,TDD,44,63716380.0,25897989.0,1107,19,771,7,13.7,12.4,40,31,18.22,19.56,Normal
2026-08-21T23:10:00,PCI_3,TDD,47,64749290.0,25264437.0,919,20,676,10,13.0,12.9,40,33,18.53,20.34,Normal
2026-08-21T23:10:00,PCI_4,TDD,46,62531795.0,25049887.0,885,14,826,5,13.2,12.7,41,32,18.18,20.6,Normal
2026-08-21T23:11:00,PCI_1,TDD,48,64887240.0,24919366.0,1091,13,923,16,13.4,12.6,40,32,18.25,20.16,Normal
2026-08-21T23:11:00,PCI_2,TDD,50,64257044.0,25053618.0,952,13,821,8,13.5,12.4,40,30,17.77,20.63,Normal
2026-08-21T23:11:00,PCI_3,TDD,54,64984579.0,25547155.0,1016,10,830,12,13.4,12.3,39,30,17.71,19.87,Normal
2026-08-21T23:11:00,PCI_4,TDD,43,63225067.0,25483088.0,853,11,989,8,13.6,12.0,40,34,18.17,20.22,Normal
2026-08-21T23:12:00,PCI_1,TDD,52,62917607.0,25925382.0,1088,18,902,11,14.0,12.7,41,32,17.78,20.44,Normal
2026-08-21T23:12:00,PCI_2,TDD,43,62954209.0,25620690.0,1145,10,952,13,13.6,12.3,41,30,18.51,19.86,Normal
2026-08-21T23:12:00,PCI_3,TDD,44,65256436.0,25595261.0,822,8,637,8,13.2,12.1,40,32,18.16,19.56,Normal
2026-08-21T23:12:00,PCI_4,TDD,49,62733661.0,25285428.0,870,16,603,11,13.8,12.4,40,34,18.23,19.46,Normal
2026-08-21T23:13:00,PCI_1,TDD,49,63969907.0,25750953.0,1071,19,723,14,13.4,12.4,41,32,18.09,20.16,Normal
2026-08-21T23:13:00,PCI_2,TDD,44,64466248.0,26362783.0,1001,10,679,17,13.6,12.2,41,31,18.52,20.07,Normal
2026-08-21T23:13:00,PCI_3,TDD,46,65379036.0,25525827.0,1031,9,801,12,13.3,12.6,41,32,18.11,19.38,Normal
2026-08-21T23:13:00,PCI_4,TDD,48,64102996.0,25756532.0,1004,12,917,6,13.4,12.7,42,31,18.19,20.18,Normal
2026-08-21T23:14:00,PCI_1,TDD,51,63839860.0,25162317.0,1107,15,625,17,13.6,12.6,40,33,17.91,19.85,Normal
2026-08-21T23:14:00,PCI_2,TDD,50,63140691.0,26039944.0,819,7,822,16,13.4,13.0,40,32,17.83,20.07,Normal
